severity,category,plugin,rule,filePath,line,column,title,message,help
warning,Maintainability,deslop,unused-file,tests/support/run-walkthrough-fixtures.mjs,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-file,types/customer.ts,0,0,,Unused file — not reachable from any entry point,"Delete the file if it is truly unreachable, or import it from an entry point."
warning,Maintainability,deslop,unused-export,components/connections/ConnectionStateContext.tsx,32,7,,Unused export: `useConnectionState`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/inbox/InboxClient.tsx,71,7,,Unused export: `queueMeta`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/inbox/InboxClient.tsx,114,0,,Unused export: `default`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/ActionBar.tsx,10,7,,Unused export: `ActionBar`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/Button.tsx,76,9,,Unused export: `BUTTON_BASE`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/Button.tsx,76,22,,Unused export: `BUTTON_VARIANT_CLASSES`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/Button.tsx,76,46,,Unused export: `buttonVariantStyle`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/Button.tsx,76,66,,Unused export: `BUTTON_SIZES`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/EvidenceList.tsx,44,7,,Unused export: `EvidenceList`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/Field.tsx,13,7,,Unused export: `Field`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/Field.tsx,42,7,,Unused export: `FieldInput`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/Field.tsx,66,7,,Unused export: `FieldSelect`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/Field.tsx,92,7,,Unused export: `FieldTextarea`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/FilterBar.tsx,20,7,,Unused export: `FilterBar`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/FilterChip.tsx,13,7,,Unused export: `FilterChip`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/LinkedIdentityList.tsx,42,7,,Unused export: `LinkedIdentityList`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/LoadingState.tsx,10,7,,Unused export: `Skeleton`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/LoadingState.tsx,26,7,,Unused export: `LoadingState`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/LoadingState.tsx,116,7,,Unused export: `Spinner`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/SignalBadge.tsx,26,13,,Unused export: `SIGNAL_META`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/SparklineChip.tsx,14,7,,Unused export: `SparklineChip`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/Tabs.tsx,17,7,,Unused export: `Tabs`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/Timeline.tsx,66,7,,Unused export: `Timeline`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/ui/Timeline.tsx,185,7,,Unused export: `HorizontalTimeline`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-export,components/workbench/WorkbenchPanel.tsx,12,7,,Unused export: `WorkbenchPanel`,Drop the `export` keyword (or remove the declaration) if no other module uses this symbol.
warning,Maintainability,deslop,unused-dependency,package.json,0,0,,Unused dependency: `@radix-ui/react-alert-dialog`,Remove the dependency from package.json if it is genuinely unused.
warning,Maintainability,deslop,unused-dependency,package.json,0,0,,Unused dependency: `@radix-ui/react-dialog`,Remove the dependency from package.json if it is genuinely unused.
warning,Maintainability,deslop,unused-dependency,package.json,0,0,,Unused dependency: `@radix-ui/react-dropdown-menu`,Remove the dependency from package.json if it is genuinely unused.
warning,Maintainability,deslop,unused-dependency,package.json,0,0,,Unused dependency: `@radix-ui/react-label`,Remove the dependency from package.json if it is genuinely unused.
warning,Maintainability,deslop,unused-dependency,package.json,0,0,,Unused dependency: `@radix-ui/react-progress`,Remove the dependency from package.json if it is genuinely unused.
warning,Maintainability,deslop,unused-dependency,package.json,0,0,,Unused dependency: `@radix-ui/react-select`,Remove the dependency from package.json if it is genuinely unused.
warning,Maintainability,deslop,unused-dependency,package.json,0,0,,Unused dependency: `@radix-ui/react-separator`,Remove the dependency from package.json if it is genuinely unused.
warning,Maintainability,deslop,unused-dependency,package.json,0,0,,Unused dependency: `@radix-ui/react-slot`,Remove the dependency from package.json if it is genuinely unused.
warning,Maintainability,deslop,unused-dependency,package.json,0,0,,Unused dependency: `@radix-ui/react-tabs`,Remove the dependency from package.json if it is genuinely unused.
warning,Maintainability,deslop,unused-dependency,package.json,0,0,,Unused dependency: `@radix-ui/react-toast`,Remove the dependency from package.json if it is genuinely unused.
warning,Maintainability,deslop,unused-dependency,package.json,0,0,,Unused dependency: `@radix-ui/react-tooltip`,Remove the dependency from package.json if it is genuinely unused.
